height,code,sender,type,pool_id,shares,token_1_amount, token_1_denom, token_2_amount, token_2_denom
4710173,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,100318422843586801653,2645969,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,713336919,uosmo
4710174,0,osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,Exit,606,4188945701539296606447,181740,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,34876169921,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228
4710175,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,100325231353183296623,2781850,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,749969196,uosmo
4710178,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,150435578558341680762,3967511,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1069616334,uosmo
4710178,0,osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,Exit,631,1041186391397907119,2790,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,37323,uosmo
4710180,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,150426571438823704049,4170725,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1124401127,uosmo
4710181,5,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,Join,1,73957200878892806252,1025059,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8047970,uosmo
4710181,0,osmo1h0mt5me03uzd2sstl4t8ruf6jevrxvq2nc3z6n,Join,704,109291268604687477,859673822785212,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,1361093,uosmo
4710181,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,225559912836850893331,5948052,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1603557738,uosmo
4710182,0,osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,Exit,611,5173614748708136001,416949,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,115303816,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4
4710183,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,225575887105374839180,6253525,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1685910857,uosmo
4710184,0,osmo1r943fkjkccw85rsnvvvm3q3f2svauvlzczc755,Exit,553,1147619145004848358954079376,137252985436,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,299388,uosmo
4710184,0,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,Join,1,73213359345070580452,1014755,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,7966979,uosmo
4710185,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,338240360730109374260,8917769,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2404174458,uosmo
4710186,0,osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,Exit,629,2595964988062128,214517454059484254708,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,1755460,uosmo
4710186,0,osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,Exit,497,1261451184001870621963,1171603355,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,3730349361,uosmo
4710187,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,338224434865417596335,9374648,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2527346508,uosmo
4710189,0,osmo1zpcf8ndnucaft99fh0nhpen2qpmek5duqzg2jt,Join,641,3170920666564734127,1947466,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,50971,uosmo
4710190,0,osmo1serprvezljws40hclguthzcn7rpev526mswgye,Join,712,11827951930708070,326,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,88357,uosmo
4710190,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,507143471736979663668,13367140,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3603697133,uosmo
4710190,0,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,Join,497,2561456379856403840,2501110,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,7962853,uosmo
4710191,0,osmo1r943fkjkccw85rsnvvvm3q3f2svauvlzczc755,Exit,602,165714767512551032,72235854899,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,2498426,uosmo
4710191,0,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,Join,601,84077205067829534,6315467,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1860175,uosmo
4710192,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,507147585760367015451,14052738,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,3788535716,uosmo
4710194,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,760413631407389537355,20034233,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,5401111491,uosmo
4710194,0,osmo1v5740e4eseyy2ssp0vc44nrr202e7pg6jpz5zf,Join,674,832343919260681795,2726849234558156921,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2348127,uosmo
4710196,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,760416140486281261108,21061700,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,5678110303,uosmo
4710196,0,osmo1r943fkjkccw85rsnvvvm3q3f2svauvlzczc755,Exit,608,377253971877497,698472619,ibc/8A34AF0C1943FD0DFCDE9ADBF0B2C9959C45E87E6088EA2FC6ADACD59261B8A2,844818,uosmo
4710197,0,osmo1lytkaq224pneqhqj5em70tkldrz76st8grxa5j,Exit,584,2423921296175633880,20373538,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,22994345,uosmo
4710198,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,1140121867608070572990,30019096,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,8092971744,uosmo
4710200,0,osmo1da85gjhaupl8ae7ee66sw9zh585uu9j3hkd8un,Join,601,224971545287978792,16898658,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,4977428,uosmo
4710200,11,osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,Exit,600,3428342760465831,5313941,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,140959851,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0
4710200,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Join,712,1140131831310391448386,31558725,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,8508094192,uosmo
4710202,0,osmo1ux20lcw7et2j8kl8gfdep78lacew4dqqjp5dvp,Exit,712,1709351954024531553700,44963741,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12122028125,uosmo
4710204,0,osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,Exit,600,3428342760465831,5313941,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,140959851,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0
4710205,0,osmo13fdna69jwrumejmkdlx7vxdtr2ep0v70axemjx,Join,712,1674309514574322569,46300,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,12482422,uosmo
4710206,0,osmo1lj45kfahfsn896dyzge6833hly9qlpe6qyrdlr,Exit,560,6266806732450442691,804875416,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,6375011,uosmo
4710209,0,osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,Exit,553,15488558983921009507889731686,1852401102184,ibc/9989AD6CCA39D1131523DB0617B50F6442081162294B4795E26746292467B525,4040621,uosmo
4710217,0,osmo13f74p36f3fs42ty4jq6dp62w2z6zmy8pmmq9ag,Join,1,56669494961648815172,785591,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6165616,uosmo
4710219,0,osmo10hseevv04h4vlae36edzeeaa4km582ryq5anyu,Exit,678,29356863729299426807,147157102,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,126482129,uosmo
4710225,0,osmo12pek06px76y2mr2fp7ew4wz8asxv3rpwgvdjww,Join,605,4168605730371224663649,23593450000,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,962995,uosmo
4710226,0,osmo1qn5u0j0wf2tpxqzs38vdz7qe535am3cgju6ra3,Join,1,7514295251314724956,104168,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,817545,uosmo
4710235,0,osmo1y5rqpjeawcal6elstpdwhvnhet9lgts3mt9w0d,Exit,497,63984995810247315126,59423700,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,189227939,uosmo
4710236,0,osmo1rdlp2qaspxuywh8l5wnecttuvfyhkymzr5nmgs,Join,690,4880775012792605054,7738748,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,659669,uosmo
4710241,0,osmo13vn7ja2rtlyjc3raddecgfauwpsq9tplq6l2er,Join,584,616664631422863213,5448938,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,6149998,uosmo
4710243,0,osmo1h5jr4w7vj5m0cxemwhtnhn33vckrdnw9wdw4wn,Exit,601,10372974176913951470,741677761,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,218149339,uosmo
4710244,0,osmo1zgp4dhwdg20amph0gwwp4f32rcsu24wmcxvq4g,Exit,560,54140553995600321440,6952975621,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,55079730,uosmo
4710244,0,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,Join,3,58994872637483257221,1969115,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,603910,uosmo
4710247,0,osmo1504pmhtrx6usvw2me6t3wgztypztf8m2l5mp5m,Join,1,1738628559338066207,24089,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,189251,uosmo
4710247,0,osmo12f6ae0wuf8g56r975mkxhp7x26flfpuhvdv9sx,Exit,560,4759609763786023884,611250683,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,4842174,uosmo
4710247,0,osmo15w8mymz8qxqv4pp6km5tye39nfuqenwt0gnfsk,Join,690,6464609210606956331,10249991,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,873734,uosmo
4710248,0,osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,Exit,584,881746342352528315,7411166,ibc/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,8364686,uosmo
4710249,0,osmo1qxprregw2tvclv5ecg23u8cm8vwx500a5qlv5a,Join,690,1516759080130769742,2404899,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,204998,uosmo
4710250,0,osmo16per8t6tqsz6hqd23ff0vpu989e0xmhykwr822,Join,604,118865161721290,24948685,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,703966,uosmo
4710265,5,osmo1kqnszuf7ljwjamn78cc7ppdht7l54wtvvne5k0,Join,704,262786885642653234,2067052839502693,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3272702,uosmo
4710268,0,osmo17s6ghz5lu200k3y4kp3p768mq8jm66pvuqguhk,Join,690,15369818550829511543,24369621,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2077325,uosmo
4710268,0,osmo1ftysh5u342vlvlt7fsfs0q0kmh727mxsjxue3t,Join,712,139968902981087716,3872,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1042838,uosmo
4710272,5,osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,Join,9,6435031744446512462605,5661337126,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,8760268,uosmo
4710279,0,osmo1sc3xzrrlxskzmndq885g0qhwgn6w0fahz85cpu,Join,9,6433448050833627060862,5659943842,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,8758111,uosmo
4710291,0,osmo1far5sz4zzj4rkx6u3ea7kaqxaahntwrv8gg9fm,Join,674,11362293529923789,37295650001104030,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,31992,uosmo
4710294,0,osmo15ztn40wpqv6j3rcjeqe3kehf836zwlwf7wawzw,Join,719,9464170693111614341,428525,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,253580,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858
4710303,0,osmo10hfp70p9nucq7grtmasskyut7qt9ezp0645h02,Exit,1,1045971483922275918773,13761167,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,108498312,uosmo
4710304,0,osmo1h46zkhv82yzvgea0mwcavdxt9ljq63g5fupqww,Exit,561,1850579630156175523,621468245,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,30170,uosmo
4710305,0,osmo1zmsts6u08t2fp02vs7xpe7csx6hqv0hdmshaz7,Exit,606,4362790479503309564578,189363,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,36308276950,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228
4710311,0,osmo1zmsts6u08t2fp02vs7xpe7csx6hqv0hdmshaz7,Exit,627,131726711969828770,275925,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,118847,uosmo
4710317,0,osmo1pu8n44ftfm4qyfz6lxkejw23nng7xwje0mr3af,Join,712,279896647423273366,7749,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,2084268,uosmo
4710317,0,osmo1zmsts6u08t2fp02vs7xpe7csx6hqv0hdmshaz7,Exit,637,29172082996911552723,391304013,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,952199,uosmo
4710322,0,osmo1hnd7y8fceq65ekm9ukd27szyptcu27jsg88sl3,Join,604,20145777407173,4226176,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,119374,uosmo
4710326,0,osmo1eleal49xrv90lk9uuxks7hmxxxfyjj3s39g4hz,Join,722,44750512567290483156,5124854128731651125,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,8596500,uosmo
4710327,0,osmo1zczm4l40msc5j66764tf9pzv2rx7h98z07k8lr,Join,641,233587442614257278301,143469062,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,3754624,uosmo
4710330,0,osmo1aavlnvef7tw2a75s72uwyf67gvf5q8n579tduk,Exit,651,420442351083022374,338775245982,ibc/8FEFAE6AECF6E2A255585617F781F35A8D5709A545A804482A261C0C9548A9D3,15619212,uosmo
4710335,0,osmo186ezrgr9yuqv3vcgx4c2qv0tkw2y0uzx4xsa5w,Join,604,864895766479956,181436695,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,5124998,uosmo
4710335,0,osmo1aavlnvef7tw2a75s72uwyf67gvf5q8n579tduk,Exit,560,13332046112394553494,1712418967,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,13561284,uosmo
